dt_venda;cd_empresa;cd_mercadoria;qt_vendida
01.03.2016 00:00:00;1;126733;409
01.04.2016 00:00:00;1;126733;212
01.05.2016 00:00:00;1;126733;509
01.06.2016 00:00:00;1;126733;396
01.07.2016 00:00:00;1;126733;546
01.08.2016 00:00:00;1;126733;411
01.11.2016 00:00:00;1;126733;592
01.12.2016 00:00:00;1;126733;482
01.01.2017 00:00:00;1;126733;276
01.02.2017 00:00:00;1;126733;392
01.03.2017 00:00:00;1;126733;1354
01.04.2017 00:00:00;1;126733;533
01.05.2017 00:00:00;1;126733;827
01.06.2017 00:00:00;1;126733;564
01.07.2017 00:00:00;1;126733;877
01.08.2017 00:00:00;1;126733;914
01.09.2017 00:00:00;1;126733;500
01.10.2017 00:00:00;1;126733;842
01.11.2017 00:00:00;1;126733;1322
01.12.2017 00:00:00;1;126733;323
01.01.2018 00:00:00;1;126733;0
01.02.2018 00:00:00;1;126733;319
01.03.2018 00:00:00;1;126733;419
01.04.2018 00:00:00;1;126733;475
01.05.2018 00:00:00;1;126733;727
01.06.2018 00:00:00;1;126733;533
01.07.2018 00:00:00;1;126733;685
01.08.2018 00:00:00;1;126733;508
01.09.2018 00:00:00;1;126733;394
01.10.2018 00:00:00;1;126733;976
01.11.2018 00:00:00;1;126733;6
01.12.2018 00:00:00;1;126733;0
01.01.2019 00:00:00;1;126733;0
01.01.2016 00:00:00;1;127941;96
01.02.2016 00:00:00;1;127941;183
01.03.2016 00:00:00;1;127941;293
01.04.2016 00:00:00;1;127941;147
01.05.2016 00:00:00;1;127941;138
01.06.2016 00:00:00;1;127941;126
01.07.2016 00:00:00;1;127941;98
01.08.2016 00:00:00;1;127941;124
01.11.2016 00:00:00;1;127941;111
01.12.2016 00:00:00;1;127941;148
01.01.2017 00:00:00;1;127941;96
01.02.2017 00:00:00;1;127941;64
01.03.2017 00:00:00;1;127941;156
01.04.2017 00:00:00;1;127941;130
01.05.2017 00:00:00;1;127941;88
01.06.2017 00:00:00;1;127941;116
01.07.2017 00:00:00;1;127941;129
01.08.2017 00:00:00;1;127941;145
01.09.2017 00:00:00;1;127941;68
01.10.2017 00:00:00;1;127941;83
01.11.2017 00:00:00;1;127941;88
01.12.2017 00:00:00;1;127941;90
01.01.2018 00:00:00;1;127941;94
01.02.2018 00:00:00;1;127941;89
01.03.2018 00:00:00;1;127941;89
